940000540;IALOCLEAN GOCCE AURICOLARI30ML;FARMA-DERMA Srl;16,900;;11,450;;;8;;;;;;22;6AC4X
940000805;GINEXID 45+ SCHIUMA DET GINE;FARMA-DERMA Srl;14,900;;9,300;;;20;;;;;;22;6AD5X
940001744;HUMANA 1 470ML HMO BOTTIGLIA;HUMANA ITALIA SpA;4,190;8031575710621;3,110;;;4296;;;;;;10;4AA1A01
940001757;HUMANA 2 470ML 5HMO BOTT;HUMANA ITALIA SpA;3,490;8031575710638;2,580;;;568;;;;;;10;4AA1B01
940005212;MATERPLUS 1 90CPS;ENFARMA Srl;48,500;;31,260;;;7;;;;;;10;4AA2F27
940009044;CANDINET GYNO-BALANCE 7TUB 5ML;UNIDERM FARMACEUTICI Srl;23,800;8032836152280;13,700;;;16;;;;;;10;6AD5X
940011327;FLOGAN SOLUZIONE 100ML;MAYA PHARMA Srl;15,900;;10,270;;;5;;;;;;10;4AA2F15
940012762;ELYANNA 30STICK PACK;LO.LI.PHARMA Srl;34,500;;22,060;;;2;;;;;;10;4AA2F28
940037548;FUSION WATER MAGIC SPF50 50ML;ISDIN Srl;28,900;8429420306240;16,810;;;43;;;;;;22;6AC5F
940037587;FUSION WATER MAGIC LIGHT SPF50;ISDIN Srl;28,900;8429420231504;16,230;;;8;;;;;;22;6AC5F
940037601;FUSION WATER MAGIC REP SPF50;ISDIN Srl;31,900;8429420281547;18,670;;;11;;;;;;22;6AC5F
940037613;LOTION SPRAY PEDIATRICS SPF50;ISDIN Srl;29,500;8429420139336;18,400;;;22;;;;;;22;7AF6D06
940037649;TRANSPARENT SPRAY WET SKIN 30;ISDIN Srl;29,500;8429420189416;18,430;;;2;;;;;;22;6AD6
940041472;SELEGIN MP 60CPS;ERFO Sas del Dr. E. Forgione;39,900;;27,450;;;11;;;;;;10;4AA2F23
940072109;LACTIBIANE REFERENCE 30CPS;BIOCURE Srl;27,500;;17,530;;;35;;;;;;10;4AA2F35
940076526;BIOCLIN DEO PRO 72H STRESS RES;IST.GANASSINI SpA;14,900;8055510248864;8,350;;;8;;;;;;22;6AD2
940076538;BIOCLIN DEO 24H SPRAY DRY150ML;IST.GANASSINI SpA;14,900;8055510248772;8,680;;;18;;;;;;22;6AD2
940083443;EMORTROFINE ORO 14STICK;AGAVE Srl;27,000;;17,270;;;96;;;;;;10;4AA2F34
940083607;EMATURIC PLUS 30CPR RIVESTITE;DYMALIFE PHARMACEUTICAL Srl;23,900;;15,400;;;5;;;;;;10;4AA2F13
940086313;TANTUM VERDE SOS AFTE COLLUT;ANGELINI PHARMA ITALIA SpA;14,000;8000036021446;6,530;;;4;;;;;;22;7BB2C
940086337;TANTUM VERDE SOS AFTE SPR 20ML;ANGELINI PHARMA ITALIA SpA;15,000;8000036021453;6,620;;;12;;;;;;22;7BB2C
940086349;TANTUM VERDE SOS AFTE GEL 8ML;ANGELINI PHARMA ITALIA SpA;14,000;8000036021460;6,450;;;7;;;;;;22;7BB2C
940089802;PRODIV 20BUST;AGATON Srl;29,900;;18,670;;;6;;;;;;10;4AA2F33
940090424;DITREVIT FORTE K HUMANA 15ML;HUMANA ITALIA SpA;18,290;8031575656264;13,510;;;39;;;;;;10;4AA2F15
940090448;FERRIMIL GOCCE HUMANA 20ML;HUMANA ITALIA SpA;13,990;8031575656295;10,180;;;17;;;;;;10;4AA2F15
940092430;FERTYBIOTIC GRAVIDANZA ADVANCE;BIOCURE Srl;29,000;;18,690;;;9;;;;;;10;4AA2F27
940094257;CINEREG 150ML;REVALFARMA Srl;12,000;8059482860215;7,620;;;3;;;;;;10;4AA2F33
940095348;SARCOACT 30BUST;FUTURE LIVE Srl;45,000;8054342130019;28,140;;;9;;;;;;10;4AA2B99
940115710;PREVALGO VISC 20CPR;AGATON Srl;27,900;;17,420;;;10;;;;;;10;4AA2F09
940144215;NAUSELASE GOCCE 20ML;UNION OF PHARMACEUT SCIENCES;17,300;8032685280073;11,090;;;9;;;;;;10;4AA2F99
940225004;MONODERMA ET10 XL LIPOGEL30ML;GIULIANI SpA;30,100;;17,530;;;1;;;;;;22;6AD9
940226335;SUPRADYN DIFESE JUNIOR 25CARAM;BAYER SpA;11,500;8000560990423;6,500;;;3;;;;;;10;4AA2F26
940226424;MICROPREM GOCCE 30ML;MICROFARMA Srl;22,900;;14,950;;;11;;;;;;10;4AA2F15
940258849;QUETIDIA SOLUZIONE ORALE 150ML;NEURAXPHARM ITALY SpA;31,250;;19,560;;;6;;;;;;10;4AA2F32
940259296;NUTRADEICA SHAMPOO ANTIF 200ML;ISDIN Srl;19,900;8470001556349;11,890;;;26;;;;;;22;6AA1E
940332214;PEIRONIMEV 30CPR NF;AGAVE Srl;33,500;;21,480;;;4;;;;;;10;4AA2F31
940337696;ASTROCIT 30CPR;PL PHARMA Srl;31,900;;20,260;;;8;;;;;;10;4AA2F15
940337835;RETONIX MEMO 30BUST;BIONATIVA SpA;35,900;8052049310475;22,490;;;5;;;;;;10;4AA2F31
940360542;EMORTROFINE LIQUIDO 150ML;AGAVE Srl;14,500;;8,380;;;4;;;;;;22;6AD8X
940363017;HUMANA DG PLUS 470ML EXPERT;HUMANA ITALIA SpA;4,600;8031575707041;3,270;;;980;;;;;;10;4AA2B50
940365721;DICOSIM PLUS 30ML;DICOFARM SpA;19,500;;12,130;;;179;;;;;;10;7BB1
940365885;BIODIT DEVIR 50ML;BIOGROUP SpA SOCIETA' BENEFIT;19,500;;12,320;;;1;;;;;;22;4AA2F19
940366180;PREVIMAG 30CPR;FARMITALIA Srl - SOC. UNIPERS.;25,000;;15,950;;;43;;;;;;10;4AA2F15
940372105;ISDINCEUTICS RETINAL INTENSE;ISDIN Srl;84,900;8429420236912;52,750;;;2;;;;;;22;6AC5I03
940372586;HUMANA DG COMFORT 1 470ML;HUMANA ITALIA SpA;4,070;8031575705085;3,010;;;381;;;;;;10;4AA1A01
940372675;SIDEREMIL VITA ORO 30BUST;ENFARMA Srl;24,000;;15,300;;;46;;;;;;10;4AA2F15
940375710;COLPOFIX OVULI 10PZ;URIACH ITALY Srl;23,900;;14,940;;;12;;;;;;10;7BB4B
940376991;COENZIMA Q10 30CPS VEGETALI;SOLGAR IT. MULTINUTRIENT SpA;34,800;0033984011236;20,520;;;5;;;;;;10;4AA2F30
940378312;PEGASO STOP 30CPS;SCHWABE PHARMA ITALIA Srl;21,900;8057157500589;9,540;;;6;;;;;;10;4AA2F35
940424765;DICOFLOR COMPLEX 12FL 10ML;DICOFARM SpA;19,000;;12,220;;;71;;;;;;10;4AA2F15
940455912;FLUBEXIN A ISO 10F;SHEDIR PHARMA Srl Unipersonale;17,400;;12,190;;;3;;;;;;10;7BB2A
940455924;FLUBEXIN A 3 10F;SHEDIR PHARMA Srl Unipersonale;17,400;;12,250;;;15;;;;;;10;7BB2A
940482262;PANE DERMATOLOGICO 100G;IDI FARMACEUTICI Srl;7,700;;4,280;;;1;;;;;;22;6AD1
940505454;PAVIGIN ORAL 20CPR;SAKURA ITALIA Srl;23,500;;15,150;;;1;;;;;;10;4AA2F26
940534528;ZOLYC ADULTI 150ML;SHEDIR PHARMA Srl Unipersonale;14,900;;9,460;;;2;;;;;;22;7BB2D
940537071;GLOSID TUX ADULTI 180ML;DYMALIFE PHARMACEUTICAL Srl;14,900;;9,460;;;1;;;;;;22;7BB2D
940539188;FERTILEN PRO 30CPS;MICROFARMA Srl;32,000;;21,000;;;3;;;;;;10;4AA2F38
940558289;PELVIPEA 40CPS;LOGUS PHARMA Srl;36,900;;22,600;;;1;;;;;;10;4AA2F99
940742911;DERMOVITAMINA RAGADI NA/LA VAS;PASQUALI Srl;9,000;8032738384727;4,980;;;7;;;;;;22;6AC5X
940742947;DERMOVITAMINA RAGADI LABBRA;PASQUALI Srl;9,000;8032738385052;4,930;;;2;;;;;;22;6AC1X
940762329;IDROBASIC ARANCIA 15BUST;MAYOLY ITALIA SpA;26,500;8058341430378;16,470;;;1;;;;;;10;4AA2F15
940762331;IDROBASIC MANDORLA 15BUST;MAYOLY ITALIA SpA;26,500;8058341430392;16,450;;;1;;;;;;10;4AA2F15
940830247;AFOMILL SOLLIEVO OCCHI GTT10ML;MONTEFARMACO OTC SpA;12,900;8058363613797;5,110;;;92;;;;;;22;7BB3A
940884671;BIOLIFTAN EYE CONTOUR CR 15ML;BIOGENA Srl;39,800;8011674005118;24,290;;;7;;;;;;22;6AC2F99
940884721;BIOLIFTAN CONCENTRATE 14ML;BIOGENA Srl;42,700;8011674005132;26,150;;;3;;;;;;22;6AC5X
940885787;AVENE GEL DOCCIA 500ML;AVENE (Pierre Fabre It. SpA);16,900;3282770111552;7,990;;;24;;;;;;22;6AD1
940885837;AVENE BODY BALSAMO CORPO 250ML;AVENE (Pierre Fabre It. SpA);27,900;3282770111583;15,090;;;5;;;;;;22;6AD8B
940999814;AQUILEA SONNO EXPRESS SPR 12ML;URIACH ITALY Srl;13,500;8429603002648;7,370;;;8;;;;;;10;4AA2F32
940999826;AQUILEA MICROCIRCOLO 30CPR;URIACH ITALY Srl;19,100;;10,780;;;2;;;;;;10;4AA2F34
941013916;IRIDINA HYDRA REPAIR GTT OCUL;MONTEFARMACO OTC SpA;16,900;8058363613674;7,270;;;41;;;;;;22;7BB3
941029579;CHIRODIAB 30STICK;FARMITALIA Srl - SOC. UNIPERS.;30,000;;18,880;;;17;;;;;;10;4AA2F15
941052387;LUBRIGYN ULTRA LIGHT 200ML;UNIDERM FARMACEUTICI Srl;7,900;8032836151368;4,440;;;30;;;;;;22;6AD5A
941066286;CISTEXX SHEDIR 14BUST;SHEDIR PHARMA Srl Unipersonale;18,900;;12,520;;;10;;;;;;10;4AA2F11
941078267;CISTEXX SHEDIR 14CPS;SHEDIR PHARMA Srl Unipersonale;18,900;;12,580;;;18;;;;;;10;4AA2F11
941100354;LICHTENAMED II CREMA 50ML;GIULIANI SpA;22,950;;13,430;;;8;;;;;;22;7BB7A
941102473;IALORAL GEL 75ML;PHARMASUISSE LABORATORIES SpA;18,900;80867173;10,980;;;1;;;;;;22;6AD9
941156477;LECINOVA 275G;NUTRITION & SANTE' ITALIA SpA;12,650;3175681210141;7,550;;;8;;;;;;10;4AX9
941159168;MACROPROST 30CPR 31,5G;LEADER NATURAL PHARMA Srl;25,500;;16,090;;;2;;;;;;10;4AA2F11
941166757;VENAFLUX VITI 30CPR;MARCO VITI FARMACEUTICI SpA;15,900;8050519570725;6,570;;;1;;;;;;10;4AA2F12
941166769;VENAFLUX VITI CREMA GEL 150ML;MARCO VITI FARMACEUTICI SpA;12,900;8050519570732;5,080;;;5;;;;;;22;6AD8D
941181568;LONGLIFE B12 1000MCG 60TAV;LONGLIFE Srl;18,700;8054521009990;12,990;;;43;;;;;;10;4AA2F15
941235032;MICELLAR SOLUTION 400ML;ISDIN Srl;13,900;8429420128644;8,680;;;2;;;;;;22;6AC5A
941446306;NEUPROZIN MITO 28CPR;FB VISION SpA;37,900;;24,260;;;39;;;;;;10;4AA2F15
941500769;CHIROTIR SELENIO 30CPR;FARMITALIA Srl - SOC. UNIPERS.;23,000;;14,750;;;3;;;;;;10;4AA2F15
941500771;PERNEURO 15CPR;PRINCEPS Srl;39,000;;24,770;;;5;;;;;;10;4AA2F99
941516433;DICOFLOR IBDIMMUNO 30CPS;DICOFARM SpA;26,000;;16,280;;;4;;;;;;10;4AA2F99
941516647;AMBLICOL 15FL 10ML;FARMAPLUS ITALIA Srl;22,500;;14,500;;;15;;;;;;10;4AA2F15
941543530;REGOMAST 36CPS;BIOGROUP SpA SOCIETA' BENEFIT;18,900;;12,000;;;1;;;;;;10;4AA2F26
941543631;FLOGERIL FORTE 20BUST;SHEDIR PHARMA Srl Unipersonale;18,200;;12,120;;;173;;;;;;10;4AA2F99
941557718;PIROFER FORTE 30BUST;MC STONE ITALIA Srl;25,300;;16,070;;;1;;;;;;10;4AA2F15
941572873;INFAZIN GOCCE 15ML;BIO THERAPIC ITALIA Srl;17,900;;11,540;;;1;;;;;;10;4AA2F15
941576605;ALMETAX EASY 30STICK OROSOL;KOLINPHARMA SpA;31,500;8050880570010;20,300;;;11;;;;;;10;4AA2F29
941576617;XINEPA EASY 30STICK OROSOL 75G;KOLINPHARMA SpA;33,500;8050880570072;21,470;;;24;;;;;;10;4AA2F99
941577482;LACTOFLORENE CIST 10BUST;MONTEFARMACO OTC SpA;17,900;8058363613186;8,180;;;22;;;;;;10;4AA2F11
941577912;ENOXOFTAL SOLUZIONE OFTALMICA;D.M.G. ITALIA Srl;14,100;;8,950;;;10;;;;;;10;7BB3A
941581389;ARTROBOS 14BUST;NATURAL BRADEL Srl;21,000;;13,430;;;28;;;;;;10;4AA2F09
941583650;INOSIFOR D3 20BUST;PHARMA MUM ITALIA Srl;25,900;;18,540;;;6;;;;;;10;4AA2F14
941614240;LONGLIFE PEA 60CPS VEGETALI;LONGLIFE Srl;26,500;8054521003530;18,410;;;8;;;;;;10;4AA2F15
941617363;CORNEIAL GOCCE 10ML;BIONATIVA SpA;23,500;8053291012025;14,890;;;2;;;;;;10;7BB3
941617452;ACCU-FINE AGO G32 4MM 100PZ;ROCHE DIABETES CARE ITALY SpA;30,760;0382903206582;6,310;;;115;;;;;;22;7BA1D01
941617502;ACCU-FINE AGO G31 5MM 100PZ;ROCHE DIABETES CARE ITALY SpA;24,090;0382903206575;6,350;;;37;;;;;;22;7BA1D01
941617514;ACCU-FINE AGO G31 6MM 100PZ;ROCHE DIABETES CARE ITALY SpA;24,090;0382903206551;6,350;;;14;;;;;;22;7BA1D01
941617538;ACCU-FINE AGO G31 8MM 100PZ;ROCHE DIABETES CARE ITALY SpA;24,090;0382903206544;6,350;;;4;;;;;;22;7BA1D01
941631917;LACTIBIANE IMEDIA 5STICK;BIOCURE Srl;18,500;;11,620;;;15;;;;;;10;4AA2F35
941632008;LACTICHOC 20CPS;BIOCURE Srl;37,500;;24,000;;;24;;;;;;10;4AA2F35
941657645;SIDERAL FOLICO 30MG 20BUST;PHARMANUTRA SpA;27,500;8033011160403;17,410;;;56;;;;;;10;4AA2F27
941693715;VITACALM ANSISTOP 60CPR;BIOS LINE SpA;21,500;8030243016881;10,360;;;88;;;;;;10;4AA2F32
941695456;PEAPROSTIL 600 16STICK PACK OR;FARMITALIA Srl - SOC. UNIPERS.;30,000;;18,730;;;15;;;;;;10;4AA2F11
941734903;BENZO 3 EMULGEL 30ML;ROYDERMAL Srl;21,400;;13,250;;;10;;;;;;22;7BB7A
941735348;EUMILL GOCCE OCULARI 20FL0,5ML;RECORDATI SpA;20,600;8057742820436;7,790;;;32;;;;;;22;7BB3A
941771166;FLAVONIL CORPO CREMA 100ML;VALDERMA Srl;22,000;;13,690;;;2;;;;;;22;6AD8A
941784086;PROLIFE ENZIMI FITOPLUS 20CPS;ZETA FARMACEUTICI SpA;13,900;8056772633726;5,750;;;9;;;;;;10;4AA2F35
941784252;ROYALDEP 20STICK LIQUIDI;ERBOZETA SpA;35,900;;22,250;;;2;;;;;;10;4AA2F31
941790812;ANIVAL BETA COMPLEX 30CPR RIV;DYMALIFE PHARMACEUTICAL Srl;15,500;;9,940;;;16;;;;;;10;4AA2F15
941791826;OFTASSIALE SOLUZIONE OFTALMICA;D.M.G. ITALIA Srl;17,100;;10,860;;;21;;;;;;10;7BB3A
941791927;HYLO NIGHT 5G;URSAPHARM Srl;11,950;;7,470;;;8;;;;;;10;7BB3A
941795585;ACIDIF PRO 30BUST;MAYOLY ITALIA SpA;42,500;8058341430293;25,910;;;17;;;;;;10;4AA2F35
941798959;IDRALUX 18BUST;MEDIWHITE Srl;20,500;;13,020;;;1;;;;;;10;4AA2F22
941800524;VITACALM MELATONINA 120CPR;BIOS LINE SpA;20,000;8030243017383;9,730;;;23;;;;;;10;4AA2F32
941801577;DRENOVAX SOL IAL 50ML;BIOGROUP SpA SOCIETA' BENEFIT;18,500;;11,530;;;11;;;;;;22;4AA2F19
941804989;UTIMAC 30 JOY 10FL 10ML;SHEDIR PHARMA Srl Unipersonale;17,900;;11,920;;;3;;;;;;10;4AA2F11
941809966;UREADIN PODOS DB 100ML;ISDIN Srl;17,900;8429420121270;10,960;;;5;;;;;;22;6AE5C
941811046;VENOPLUS UNILEN 30CPR;UNIDERM FARMACEUTICI Srl;21,200;8032836151399;12,000;;;24;;;;;;10;4AA2F12
941811059;HEMOLEN ANONET CREMA 30ML;UNIDERM FARMACEUTICI Srl;16,800;8032836151405;9,480;;;2;;;;;;22;7BB1C
941832469;IVUCRAN 14CPR;DICOFARM SpA;22,500;;14,730;;;5;;;;;;10;4AA2F19
941836621;VI3 20BUST EFFERVESCENTI;FB VISION SpA;21,900;;14,020;;;2;;;;;;10;4AA2F15
941836761;UROGERMIN PROSTATA 30SOFTGEL;POOL PHARMA Srl;21,900;8057741840909;12,350;;;66;;;;;;10;4AA2F11
941836773;UROGERMIN PROSTATA 15SOFTGEL;POOL PHARMA Srl;11,900;8057741840497;6,810;;;9;;;;;;10;4AA2F11
941840783;ULTRAMAG 20BUST;PHARMANUTRA SpA;16,500;8033011160427;9,920;;;104;;;;;;10;4AA2F15
941844185;INOFOLIC LUTEAL 20CPS MOLLI;LO.LI.PHARMA Srl;28,900;;18,360;;;3;;;;;;10;4AA2F27
941870281;GASTROFTAL SOLUZIONE OFTALMICA;D.M.G. ITALIA Srl;17,800;;11,230;;;5;;;;;;10;7BB3
941870457;DIFENSIL ATOPIC 30ML;HUMANA ITALIA SpA;17,790;8031575950089;12,290;;;7;;;;;;10;4AA2B99
941871651;BLEFARETTE SENSITIVE SALV 20PZ;FARMIGEA Srl;17,000;8032668871700;10,800;;;2;;;;;;22;6AF1A07
941938247;VIMI MAGNESIUM 32BUST;SHEDIR PHARMA Srl Unipersonale;20,900;;13,470;;;3;;;;;;10;4AA2F15
941944098;CEREAL MADELEINE MANDORLE 180G;NUTRITION & SANTE' ITALIA SpA;4,870;3175681232877;3,450;;;3;;;;;;10;4AA2D09
941962666;RILASTIL XEROLACT PODOS LIPOG;IST.GANASSINI SpA;16,900;8050444855867;8,280;;;7;;;;;;22;6AD9
941963528;BETOTAL ADVANCE B12 15FL;HALEON ITALY Srl;22,100;8058697280900;14,240;;;279;;;;;;10;4AA2F31
941970764;ANIVAL BETA JUNIOR 10FL;DYMALIFE PHARMACEUTICAL Srl;14,500;;9,350;;;6;;;;;;10;4AA2F15
941970802;ANIVAL BETA 30CPR;DYMALIFE PHARMACEUTICAL Srl;14,500;;9,350;;;7;;;;;;10;4AA2F15
941971160;SIBEN GEL 75ML;AGATON Srl;20,900;;12,810;;;66;;;;;;22;6AD9
941971400;BIOCLIN DEO CONTROL ROLLON VF;IST.GANASSINI SpA;14,900;8050444855706;7,710;;;23;;;;;;22;6AD2
941971475;BIOCLIN DEO INTIMATE SPR PROF;IST.GANASSINI SpA;14,900;8050444855638;7,360;;;13;;;;;;22;6AD5B
941971564;TONIMER LAB GOCCE OCULARI MONO;IST.GANASSINI SpA;11,900;8050444856024;6,340;;;22;;;;;;10;7BB3A
941972236;INOFOLIC HP 20BUST;LO.LI.PHARMA Srl;23,000;;14,640;;;15;;;;;;10;4AA2F27
941972251;CHIROFOL 1000 16CPR GASTRORESI;FARMITALIA Srl - SOC. UNIPERS.;26,000;;16,470;;;2;;;;;;10;4AA2F15
941973087;RETIMIX CASPERIVA 20BUST;EYE PHARMA SpA;27,800;;17,760;;;4;;;;;;10;4AA2F22
941973834;ZAKVIR 20BUST;DYMALIFE PHARMACEUTICAL Srl;25,900;;16,700;;;3;;;;;;10;4AA2F31
941984890;XINOVIT POLIVITAMINICO 30CPS;MAYA PHARMA Srl;17,400;;11,170;;;2;;;;;;10;4AA2F15
941986996;NEOBOROCILLINA GOLA J COLA 15P;ALFASIGMA SpA;10,900;8020030150027;5,510;;;4;;;;;;10;7BB2C
941991010;FLOGOREST 10CPS;URIACH ITALY Srl;23,000;;14,300;;;4;;;;;;10;4AA2F09
941992339;NICOTINAMIDE DS CREMA 30G;IDI FARMACEUTICI Srl;17,900;;9,470;;;29;;;;;;22;7BB7A
941992796;VENOVIGOR 20STICK PACK;CERES PHARMA ITALY Srl;25,400;;16,370;;;26;;;;;;10;4AA2F12
941992822;VITICIST DETERGENTE INTIMO LEN;MARCO VITI FARMACEUTICI SpA;6,500;8050519570756;2,500;;;37;;;;;;22;6AD5A
941992859;FERROVITI FORTE 30CPS;MARCO VITI FARMACEUTICI SpA;20,900;8050519570770;8,300;;;7;;;;;;10;4AA2F15
942003207;FERCFOL NEW GOCCE 20ML;INLINEA Srl;16,900;;10,730;;;5;;;;;;10;4AA2F27
942006139;MULTICENTRUM UOMO 60CPR;HALEON ITALY Srl;29,900;8058697280948;18,590;;;10;;;;;;10;4AA2F15
942006166;MULTICENTRUM UOMO 50+ 60CPR;HALEON ITALY Srl;37,100;8058697280955;23,050;;;21;;;;;;10;4AA2F15
942007535;PLURILAC TRIO 12BUST;AGAVE Srl;18,000;;11,600;;;6;;;;;;10;4AA2F33
942009578;BIMBOVIT GOCCE 15ML;PHARMAGUIDA Srl;15,500;;9,730;;;15;;;;;;10;4AA2F15
942047958;AQUILEA SISTEMA IMMUNIT 10BUST;URIACH ITALY Srl;11,400;;6,330;;;2;;;;;;10;4AA2F26
942056452;SINCROREM PLUS GOCCE 15ML;BIOMED Srl;17,500;;11,100;;;1;;;;;;10;4AA2F32
942061716;MIRAMAG-K 600 20BUST;SHEDIR PHARMA Srl Unipersonale;19,500;;12,570;;;12;;;;;;10;4AA2F15
942062148;ESPERSOL OTO GOCCE 20ML;BIONATIVA SpA;15,900;8053291014098;9,140;;;6;;;;;;22;7BB2B
942062973;LOGUSFER 20CPS;LOGUS PHARMA Srl;24,900;;15,400;;;2;;;;;;10;4AA2F27
942113717;AVENE SE STRUCC INTENSO OCCHI;AVENE (Pierre Fabre It. SpA);19,900;3282770073126;10,500;;;1;;;;;;22;6AC5A
942125485;TRICOVEL PRP PLUS GEL NF2X15ML;GIULIANI SpA;76,500;;44,520;;;1;;;;;;22;6AA2X
942125725;DOREX 12FL 10ML;DYMALIFE PHARMACEUTICAL Srl;18,900;;12,180;;;2;;;;;;10;4AA2F35
942125889;VERTASE 30STICK OROSOLUBILI;FARMIGEA SpA;28,000;;17,950;;;10;;;;;;10;4AA2F31
942130105;SCABIACID COSMETIC DETERGENTE;GIULIANI SpA;12,300;8011674005347;6,640;;;80;;;;;;22;6AD1
942138886;DICODRAL LIQUIDO 4X200ML;DICOFARM SpA;8,600;8033300199602;5,610;;;433;;;;;;10;4AA2B99
942141108;ENTEROGERMINA INTEST PIG10BUST;OPELLA HEALTHCARE ITALY Srl;16,900;;8,840;;;12;;;;;;10;4AA2F35
942166366;MAYAFER 30 COMPLEX 30CPS;MAYA PHARMA Srl;24,900;;16,080;;;64;;;;;;10;4AA2F15
942167572;NICOTINAMIDE DS SHAMPOO 100ML;IDI FARMACEUTICI Srl;15,500;;8,520;;;53;;;;;;22;6AA1E
942169501;IODACT 30CPR;LO.LI.PHARMA Srl;11,000;;7,060;;;1;;;;;;10;4AA2F15
942169867;MICROBIOTIC GOCCE 7,5ML;MICROFARMA Srl;19,000;;11,770;;;9;;;;;;10;4AA2F35
942207046;BISOLVON DUO EMOLL 100ML;OPELLA HEALTHCARE ITALY Srl;14,900;;8,510;;;18;;;;;;10;7BB2D
942208000;GASTROFTAL 30CPR MASTIC A/REFL;D.M.G. ITALIA Srl;14,300;;9,080;;;7;;;;;;10;7BB1
942210170;PICNOVEN DREN 100CPR;BIODELTA Srl;39,000;;24,770;;;4;;;;;;10;4AA2F12
942211133;IPERALA 20CPR;PHARMASUISSE LABORATORIES SpA;28,900;80955269;18,530;;;14;;;;;;10;4AA2F30
942224383;APPORTAL 14BUST;PHARMANUTRA SpA;26,900;8033011160434;16,470;;;577;;;;;;10;4AA2F15
942224445;SIDERAL ORO 14MG 20BUST;PHARMANUTRA SpA;24,500;8034140140243;15,460;;;29;;;;;;10;4AA2F15
942260290;EUPHIDRA AMIDO INTIMO DET250ML;ZETA FARMACEUTICI SpA;5,300;8056772634259;2,530;;;48;;;;;;22;6AD5A
942260302;EUPHIDRA AMIDO INTIMO DET500ML;ZETA FARMACEUTICI SpA;9,300;8056772634266;4,430;;;36;;;;;;22;6AD5A
942260338;EUPH COLORPRO XD610 BION S;ZETA FARMACEUTICI SpA;11,200;8056772634297;6,520;;;19;;;;;;22;6AA2E
942261621;SELENTUSS SCIROPPO TOSSE SECCA;D.M.G. ITALIA Srl;12,600;;7,960;;;16;;;;;;10;7BB2D
942261797;TERMODREN SAZIA COMPRESSE;SHEDIR PHARMA Srl Unipersonale;19,000;;11,580;;;3;;;;;;10;4AA2F17
942261823;TERMODREN KALO COMPRESSE RIVES;SHEDIR PHARMA Srl Unipersonale;16,900;;10,830;;;5;;;;;;10;4AA2F17
942262306;FASTCAP 500 30CPR;SHEDIR PHARMA Srl Unipersonale;23,900;;15,330;;;19;;;;;;10;4AA2F20
942262332;COQUN OS 60CPS;VISUFARMA SpA;29,500;;18,840;;;6;;;;;;10;4AA2F13
942263702;MIRAMAG MEMORY 10FL 10ML;SHEDIR PHARMA Srl Unipersonale;18,900;;12,180;;;1;;;;;;10;4AA2F31
942270428;ALVENEX GEL 100ML;DYMALIFE PHARMACEUTICAL Srl;12,500;;7,940;;;15;;;;;;22;6AD8B
942278781;TECNOFER EFFERVESCENTE 21BUST;LABORATORI BALDACCI SpA;17,500;;11,280;;;7;;;;;;10;4AA2F15
942279555;PRESOAP GUANTO PRESAPONATO20PZ;FARVISAN Srl;6,900;;3,650;;;4;;;;;;22;6AF1A02
942282359;SIDERAL GOCCE FORTE 30ML;PHARMANUTRA SpA;24,900;8034140140427;15,810;;;16;;;;;;10;4AA2F15
942283300;BAMAK 24BUST;DYMALIFE PHARMACEUTICAL Srl;18,900;;12,180;;;7;;;;;;10;4AA2F99
942293251;STAXILEN 30CPS;DYMALIFE PHARMACEUTICAL Srl;16,900;;10,890;;;1;;;;;;10;4AA2F12
942296536;MICONICON PHARCOS 4ML;BIONATIVA SpA;19,900;8053291013374;12,510;;;2;;;;;;22;6AE2
942302542;INOSAVANCE POLVERE 450G;VALDERMA Srl;68,500;;45,470;;;2;;;;;;10;4AA2F30
942304193;VITAMIN D-LOGES 30GEL-TABS;BIOFARMEX Srl;26,000;;17,330;;;2;;;;;;10;4AA2F15
942304371;PERIDO NATURAL GOCCE 30ML NF;ITALCHIMICI SpA;22,000;;14,130;;;1;;;;;;10;4AA2F08
942311008;SALIVIT PERLATTE 30CPR;LOGUS PHARMA Srl;13,900;;8,530;;;2;;;;;;10;4AA2F27
942311958;NEVRIDOL 400 40CPR;SHEDIR PHARMA Srl Unipersonale;31,500;;20,970;;;12;;;;;;10;4AA2F30
942313976;NEUROTROFIN-1 20BUST 3G;OFFICINE NATURALI Srl;32,500;;20,530;;;5;;;;;;10;4AA2F31
942313990;NEUROTROFIN-2 30CPR 900MG;OFFICINE NATURALI Srl;20,900;;13,190;;;21;;;;;;10;4AA2F31
942314030;DOREX 12STICK OROSOLUBILI;DYMALIFE PHARMACEUTICAL Srl;16,900;;10,890;;;2;;;;;;10;4AA2F35
942314283;DICOSON GOCCE 25ML;DICOFARM SpA;17,000;8033300199664;10,630;;;24;;;;;;10;4AA2F32
942358805;ALVENEX PLUS 14BUST;DYMALIFE PHARMACEUTICAL Srl;18,900;;12,120;;;8;;;;;;10;4AA2F12
942359365;RESCUE ORIG REMEDY 20ML;SCHWABE PHARMA ITALIA Srl;18,700;5000488300161;10,830;;;72;;;;;;22;2AH1
942390004;FINDERM FORTE BETA CR VAGINALE;FARMITALIA Srl - SOC. UNIPERS.;27,500;;16,910;;;61;;;;;;22;7BB4C
